random-mating,vertical-transmission,fertility-differential
0.969482421875,0.3912353515625,0.26755371093749997
0.969482421875,0.4879150390625,0.26755371093749997
0.465576171875,0.3912353515625,0.26755371093749997
0.465576171875,0.4879150390625,0.2671142578125
0.465576171875,0.4879150390625,0.26755371093749997
0.719482421875,0.0162353515625,0.0421142578125
0.715576171875,0.0162353515625,0.0421142578125
0.719482421875,0.3629150390625,0.0421142578125
0.719482421875,0.0162353515625,0.19255371093749998
0.719482421875,0.3629150390625,0.19255371093749998
0.715576171875,0.0162353515625,0.19255371093749998
0.715576171875,0.3629150390625,0.0421142578125
0.715576171875,0.3629150390625,0.19255371093749998
0.219482421875,0.2662353515625,0.1921142578125
0.215576171875,0.2662353515625,0.1921142578125
0.219482421875,0.1129150390625,0.1921142578125
0.219482421875,0.2662353515625,0.042553710937499996
0.219482421875,0.1129150390625,0.042553710937499996
0.215576171875,0.2662353515625,0.042553710937499996
0.215576171875,0.1129150390625,0.1921142578125
0.215576171875,0.1129150390625,0.042553710937499996
0.156982421875,0.2349853515625,0.060864257812499996
0.403076171875,0.2349853515625,0.060864257812499996
0.156982421875,0.2691650390625,0.060864257812499996
0.156982421875,0.2349853515625,0.0238037109375
0.156982421875,0.2691650390625,0.0238037109375
0.403076171875,0.2349853515625,0.0238037109375
0.403076171875,0.2691650390625,0.060864257812499996
0.403076171875,0.2691650390625,0.0238037109375
0.656982421875,0.4849853515625,0.21086425781249998
0.903076171875,0.4849853515625,0.21086425781249998
0.656982421875,0.0191650390625,0.21086425781249998
0.656982421875,0.4849853515625,0.1738037109375
0.656982421875,0.0191650390625,0.1738037109375
0.903076171875,0.4849853515625,0.1738037109375
0.903076171875,0.0191650390625,0.21086425781249998
0.903076171875,0.0191650390625,0.1738037109375
0.906982421875,0.1099853515625,0.1358642578125
0.153076171875,0.1099853515625,0.1358642578125
0.906982421875,0.1441650390625,0.1358642578125
0.906982421875,0.1099853515625,0.24880371093749998
0.906982421875,0.1441650390625,0.24880371093749998
0.153076171875,0.1099853515625,0.24880371093749998
0.153076171875,0.1441650390625,0.1358642578125
0.153076171875,0.1441650390625,0.24880371093749998
0.406982421875,0.3599853515625,0.28586425781249997
0.653076171875,0.3599853515625,0.28586425781249997
0.406982421875,0.3941650390625,0.28586425781249997
0.406982421875,0.3599853515625,0.0988037109375
0.406982421875,0.3941650390625,0.0988037109375
0.653076171875,0.3599853515625,0.0988037109375
0.653076171875,0.3941650390625,0.28586425781249997
0.653076171875,0.3941650390625,0.0988037109375
0.281982421875,0.0474853515625,0.1733642578125
0.528076171875,0.0474853515625,0.1733642578125
0.281982421875,0.4566650390625,0.1733642578125
0.281982421875,0.0474853515625,0.0613037109375
0.281982421875,0.4566650390625,0.0613037109375
0.528076171875,0.0474853515625,0.0613037109375
0.528076171875,0.4566650390625,0.1733642578125
0.528076171875,0.4566650390625,0.0613037109375
0.781982421875,0.2974853515625,0.0233642578125
0.028076171875,0.2974853515625,0.0233642578125
0.781982421875,0.2066650390625,0.0233642578125
0.781982421875,0.2974853515625,0.2113037109375
0.781982421875,0.2066650390625,0.2113037109375
0.028076171875,0.2974853515625,0.2113037109375
0.028076171875,0.2066650390625,0.0233642578125
0.028076171875,0.2066650390625,0.2113037109375
0.531982421875,0.1724853515625,0.2483642578125
0.778076171875,0.1724853515625,0.2483642578125
0.531982421875,0.0816650390625,0.2483642578125
0.531982421875,0.1724853515625,0.2863037109375
0.531982421875,0.0816650390625,0.2863037109375
0.778076171875,0.1724853515625,0.2863037109375
0.778076171875,0.0816650390625,0.2483642578125
0.778076171875,0.0816650390625,0.2863037109375
0.031982421875,0.4224853515625,0.0983642578125
0.278076171875,0.4224853515625,0.0983642578125
0.031982421875,0.3316650390625,0.0983642578125
0.031982421875,0.4224853515625,0.1363037109375
0.031982421875,0.3316650390625,0.1363037109375
0.278076171875,0.4224853515625,0.1363037109375
0.278076171875,0.3316650390625,0.0983642578125
0.278076171875,0.3316650390625,0.1363037109375
0.047607421875,0.0396728515625,0.0186767578125
0.199951171875,0.0396728515625,0.0186767578125
0.047607421875,0.2301025390625,0.0186767578125
0.047607421875,0.0396728515625,0.0941162109375
0.047607421875,0.2301025390625,0.0941162109375
0.199951171875,0.0396728515625,0.0941162109375
0.199951171875,0.2301025390625,0.0186767578125
0.199951171875,0.2301025390625,0.0941162109375
0.547607421875,0.2896728515625,0.1686767578125
0.699951171875,0.2896728515625,0.1686767578125
0.547607421875,0.4801025390625,0.1686767578125
0.547607421875,0.2896728515625,0.2441162109375
0.547607421875,0.4801025390625,0.2441162109375
0.699951171875,0.2896728515625,0.2441162109375
0.699951171875,0.4801025390625,0.1686767578125
0.699951171875,0.4801025390625,0.2441162109375
0.797607421875,0.1646728515625,0.0936767578125
0.449951171875,0.1646728515625,0.0936767578125
0.797607421875,0.3551025390625,0.0936767578125
0.797607421875,0.1646728515625,0.16911621093749998
0.797607421875,0.3551025390625,0.16911621093749998
0.449951171875,0.1646728515625,0.16911621093749998
0.449951171875,0.3551025390625,0.0936767578125
0.449951171875,0.3551025390625,0.16911621093749998
0.297607421875,0.4146728515625,0.24367675781249998
0.949951171875,0.4146728515625,0.24367675781249998
0.297607421875,0.1051025390625,0.24367675781249998
0.297607421875,0.4146728515625,0.0191162109375
0.297607421875,0.1051025390625,0.0191162109375
0.949951171875,0.4146728515625,0.0191162109375
0.949951171875,0.1051025390625,0.24367675781249998
0.949951171875,0.1051025390625,0.0191162109375
0.422607421875,0.2271728515625,0.2061767578125
0.824951171875,0.2271728515625,0.2061767578125
0.422607421875,0.0426025390625,0.2061767578125
0.422607421875,0.2271728515625,0.1316162109375
0.422607421875,0.0426025390625,0.1316162109375
0.824951171875,0.2271728515625,0.1316162109375
0.824951171875,0.0426025390625,0.2061767578125
0.824951171875,0.0426025390625,0.1316162109375
0.922607421875,0.4771728515625,0.0561767578125
0.324951171875,0.4771728515625,0.0561767578125
0.922607421875,0.2926025390625,0.0561767578125
0.922607421875,0.4771728515625,0.2816162109375
0.922607421875,0.2926025390625,0.2816162109375
0.324951171875,0.4771728515625,0.2816162109375
0.324951171875,0.2926025390625,0.0561767578125
0.324951171875,0.2926025390625,0.2816162109375
0.672607421875,0.1021728515625,0.2811767578125
0.574951171875,0.1021728515625,0.2811767578125
0.672607421875,0.4176025390625,0.2811767578125
0.672607421875,0.1021728515625,0.2066162109375
0.672607421875,0.4176025390625,0.2066162109375
0.574951171875,0.1021728515625,0.2066162109375
0.574951171875,0.4176025390625,0.2811767578125
0.574951171875,0.4176025390625,0.2066162109375
0.172607421875,0.3521728515625,0.1311767578125
0.074951171875,0.3521728515625,0.1311767578125
0.172607421875,0.1676025390625,0.1311767578125
0.172607421875,0.3521728515625,0.056616210937499994
0.172607421875,0.1676025390625,0.056616210937499994
0.074951171875,0.3521728515625,0.056616210937499994
0.074951171875,0.1676025390625,0.1311767578125
0.074951171875,0.1676025390625,0.056616210937499994
0.235107421875,0.1334228515625,0.2999267578125
0.262451171875,0.1334228515625,0.2999267578125
0.235107421875,0.4488525390625,0.2999267578125
0.235107421875,0.1334228515625,0.0003662109375
0.235107421875,0.4488525390625,0.0003662109375
0.262451171875,0.1334228515625,0.0003662109375
0.262451171875,0.4488525390625,0.2999267578125
0.262451171875,0.4488525390625,0.0003662109375
0.735107421875,0.3834228515625,0.1499267578125
0.762451171875,0.3834228515625,0.1499267578125
0.735107421875,0.1988525390625,0.1499267578125
0.735107421875,0.3834228515625,0.1503662109375
0.735107421875,0.1988525390625,0.1503662109375
0.762451171875,0.3834228515625,0.1503662109375
0.762451171875,0.1988525390625,0.1499267578125
0.762451171875,0.1988525390625,0.1503662109375
0.985107421875,0.0084228515625,0.2249267578125
0.012451171875,0.0084228515625,0.2249267578125
0.985107421875,0.0738525390625,0.2249267578125
0.985107421875,0.0084228515625,0.22536621093749998
0.985107421875,0.0738525390625,0.22536621093749998
0.012451171875,0.0084228515625,0.22536621093749998
0.012451171875,0.0738525390625,0.2249267578125
0.012451171875,0.0738525390625,0.22536621093749998
0.485107421875,0.2584228515625,0.0749267578125
0.512451171875,0.2584228515625,0.0749267578125
0.485107421875,0.3238525390625,0.0749267578125
0.485107421875,0.2584228515625,0.0753662109375
0.485107421875,0.3238525390625,0.0753662109375
0.512451171875,0.2584228515625,0.0753662109375
0.512451171875,0.3238525390625,0.0749267578125
0.512451171875,0.3238525390625,0.0753662109375
0.360107421875,0.0709228515625,0.1124267578125
0.637451171875,0.0709228515625,0.1124267578125
0.360107421875,0.2613525390625,0.1124267578125
0.360107421875,0.0709228515625,0.0378662109375
0.360107421875,0.2613525390625,0.0378662109375
0.637451171875,0.0709228515625,0.0378662109375
0.637451171875,0.2613525390625,0.1124267578125
0.637451171875,0.2613525390625,0.0378662109375
0.860107421875,0.3209228515625,0.26242675781249997
0.137451171875,0.3209228515625,0.26242675781249997
0.860107421875,0.0113525390625,0.26242675781249997
0.860107421875,0.3209228515625,0.1878662109375
0.860107421875,0.0113525390625,0.1878662109375
0.137451171875,0.3209228515625,0.1878662109375
0.137451171875,0.0113525390625,0.26242675781249997
0.137451171875,0.0113525390625,0.1878662109375
0.610107421875,0.1959228515625,0.037426757812499996
0.887451171875,0.1959228515625,0.037426757812499996
0.610107421875,0.1363525390625,0.037426757812499996
0.610107421875,0.1959228515625,0.2628662109375
0.610107421875,0.1363525390625,0.2628662109375
0.887451171875,0.1959228515625,0.2628662109375
0.887451171875,0.1363525390625,0.037426757812499996
0.887451171875,0.1363525390625,0.2628662109375
0.110107421875,0.4459228515625,0.18742675781249998
0.387451171875,0.4459228515625,0.18742675781249998
0.110107421875,0.3863525390625,0.18742675781249998
0.110107421875,0.4459228515625,0.11286621093749999
0.110107421875,0.3863525390625,0.11286621093749999
0.387451171875,0.4459228515625,0.11286621093749999
0.387451171875,0.3863525390625,0.18742675781249998
0.387451171875,0.3863525390625,0.11286621093749999
0.078857421875,0.2115478515625,0.14055175781249998
0.606201171875,0.2115478515625,0.14055175781249998
0.078857421875,0.1207275390625,0.14055175781249998
0.078857421875,0.2115478515625,0.1972412109375
0.078857421875,0.1207275390625,0.1972412109375
0.606201171875,0.2115478515625,0.1972412109375
0.606201171875,0.1207275390625,0.14055175781249998
0.606201171875,0.1207275390625,0.1972412109375
0.578857421875,0.4615478515625,0.2905517578125
0.106201171875,0.4615478515625,0.2905517578125
0.578857421875,0.3707275390625,0.2905517578125
0.578857421875,0.4615478515625,0.0472412109375
0.578857421875,0.3707275390625,0.0472412109375
0.106201171875,0.4615478515625,0.0472412109375
0.106201171875,0.3707275390625,0.2905517578125
0.106201171875,0.3707275390625,0.0472412109375
0.828857421875,0.0865478515625,0.0655517578125
0.856201171875,0.0865478515625,0.0655517578125
0.828857421875,0.4957275390625,0.0655517578125
0.828857421875,0.0865478515625,0.1222412109375
0.828857421875,0.4957275390625,0.1222412109375
0.856201171875,0.0865478515625,0.1222412109375
0.856201171875,0.4957275390625,0.0655517578125
0.856201171875,0.4957275390625,0.1222412109375
0.328857421875,0.3365478515625,0.2155517578125
0.356201171875,0.3365478515625,0.2155517578125
0.328857421875,0.2457275390625,0.2155517578125
0.328857421875,0.3365478515625,0.2722412109375
0.328857421875,0.2457275390625,0.2722412109375
0.356201171875,0.3365478515625,0.2722412109375
0.356201171875,0.2457275390625,0.2155517578125
0.356201171875,0.2457275390625,0.2722412109375
0.453857421875,0.0240478515625,0.2530517578125
0.481201171875,0.0240478515625,0.2530517578125
0.453857421875,0.1832275390625,0.2530517578125
0.453857421875,0.0240478515625,0.1597412109375
0.453857421875,0.1832275390625,0.1597412109375
0.481201171875,0.0240478515625,0.1597412109375
0.481201171875,0.1832275390625,0.2530517578125
0.481201171875,0.1832275390625,0.1597412109375
0.953857421875,0.2740478515625,0.10305175781249999
0.981201171875,0.2740478515625,0.10305175781249999
0.953857421875,0.4332275390625,0.10305175781249999
0.953857421875,0.2740478515625,0.0097412109375
0.953857421875,0.4332275390625,0.0097412109375
0.981201171875,0.2740478515625,0.0097412109375
0.981201171875,0.4332275390625,0.10305175781249999
0.981201171875,0.4332275390625,0.0097412109375
0.703857421875,0.1490478515625,0.1780517578125
0.231201171875,0.1490478515625,0.1780517578125
0.703857421875,0.3082275390625,0.1780517578125
0.703857421875,0.1490478515625,0.08474121093749999
0.703857421875,0.3082275390625,0.08474121093749999
0.231201171875,0.1490478515625,0.08474121093749999
0.231201171875,0.3082275390625,0.1780517578125
0.231201171875,0.3082275390625,0.08474121093749999
0.203857421875,0.3990478515625,0.028051757812499998
0.731201171875,0.3990478515625,0.028051757812499998
0.203857421875,0.0582275390625,0.028051757812499998
0.203857421875,0.3990478515625,0.2347412109375
0.203857421875,0.0582275390625,0.2347412109375
0.731201171875,0.3990478515625,0.2347412109375
0.731201171875,0.0582275390625,0.028051757812499998
0.731201171875,0.0582275390625,0.2347412109375
0.141357421875,0.1177978515625,0.1593017578125
0.918701171875,0.1177978515625,0.1593017578125
0.141357421875,0.3394775390625,0.1593017578125
0.141357421875,0.1177978515625,0.29099121093749997
0.141357421875,0.3394775390625,0.29099121093749997
0.918701171875,0.1177978515625,0.29099121093749997
0.918701171875,0.3394775390625,0.1593017578125
0.918701171875,0.3394775390625,0.29099121093749997
0.641357421875,0.3677978515625,0.0093017578125
0.418701171875,0.3677978515625,0.0093017578125
0.641357421875,0.0894775390625,0.0093017578125
0.641357421875,0.3677978515625,0.1409912109375
0.641357421875,0.0894775390625,0.1409912109375
0.418701171875,0.3677978515625,0.1409912109375
0.418701171875,0.0894775390625,0.0093017578125
0.418701171875,0.0894775390625,0.1409912109375
0.891357421875,0.2427978515625,0.23430175781249998
0.668701171875,0.2427978515625,0.23430175781249998
0.891357421875,0.2144775390625,0.23430175781249998
0.891357421875,0.2427978515625,0.0659912109375
0.891357421875,0.2144775390625,0.0659912109375
0.668701171875,0.2427978515625,0.0659912109375
0.668701171875,0.2144775390625,0.23430175781249998
0.668701171875,0.2144775390625,0.0659912109375
0.391357421875,0.4927978515625,0.0843017578125
0.168701171875,0.4927978515625,0.0843017578125
0.391357421875,0.4644775390625,0.0843017578125
0.391357421875,0.4927978515625,0.21599121093749998
0.391357421875,0.4644775390625,0.21599121093749998
0.168701171875,0.4927978515625,0.21599121093749998
0.168701171875,0.4644775390625,0.0843017578125
0.168701171875,0.4644775390625,0.21599121093749998
0.266357421875,0.1802978515625,0.0468017578125
0.043701171875,0.1802978515625,0.0468017578125
0.266357421875,0.4019775390625,0.0468017578125
0.266357421875,0.1802978515625,0.2534912109375
0.266357421875,0.4019775390625,0.2534912109375
0.043701171875,0.1802978515625,0.2534912109375
0.043701171875,0.4019775390625,0.0468017578125
0.043701171875,0.4019775390625,0.2534912109375
0.766357421875,0.4302978515625,0.1968017578125
0.543701171875,0.4302978515625,0.1968017578125
0.766357421875,0.1519775390625,0.1968017578125
0.766357421875,0.4302978515625,0.1034912109375
0.766357421875,0.1519775390625,0.1034912109375
0.543701171875,0.4302978515625,0.1034912109375
0.543701171875,0.1519775390625,0.1968017578125
0.543701171875,0.1519775390625,0.1034912109375
0.516357421875,0.0552978515625,0.1218017578125
0.293701171875,0.0552978515625,0.1218017578125
0.516357421875,0.0269775390625,0.1218017578125
0.516357421875,0.0552978515625,0.028491210937499997
0.516357421875,0.0269775390625,0.028491210937499997
0.293701171875,0.0552978515625,0.028491210937499997
0.293701171875,0.0269775390625,0.1218017578125
0.293701171875,0.0269775390625,0.028491210937499997
0.016357421875,0.3052978515625,0.2718017578125
0.793701171875,0.3052978515625,0.2718017578125
0.016357421875,0.2769775390625,0.2718017578125
0.016357421875,0.3052978515625,0.1784912109375
0.016357421875,0.2769775390625,0.1784912109375
0.793701171875,0.3052978515625,0.1784912109375
0.793701171875,0.2769775390625,0.2718017578125
0.793701171875,0.2769775390625,0.1784912109375
0.024169921875,0.1060791015625,0.1241455078125
0.410888671875,0.1060791015625,0.1241455078125
0.024169921875,0.4840087890625,0.1241455078125
0.024169921875,0.1060791015625,0.2417724609375
0.024169921875,0.4840087890625,0.2417724609375
0.410888671875,0.1060791015625,0.2417724609375
0.410888671875,0.4840087890625,0.1241455078125
0.410888671875,0.4840087890625,0.2417724609375
0.524169921875,0.3560791015625,0.27414550781249997
0.910888671875,0.3560791015625,0.27414550781249997
0.524169921875,0.2340087890625,0.27414550781249997
0.524169921875,0.3560791015625,0.0917724609375
0.524169921875,0.2340087890625,0.0917724609375
0.910888671875,0.3560791015625,0.0917724609375
0.910888671875,0.2340087890625,0.27414550781249997
0.910888671875,0.2340087890625,0.0917724609375
0.774169921875,0.2310791015625,0.049145507812499996
0.160888671875,0.2310791015625,0.049145507812499996
0.774169921875,0.1090087890625,0.049145507812499996
0.774169921875,0.2310791015625,0.0167724609375
0.774169921875,0.1090087890625,0.0167724609375
0.160888671875,0.2310791015625,0.0167724609375
0.160888671875,0.1090087890625,0.049145507812499996
0.160888671875,0.1090087890625,0.0167724609375
0.274169921875,0.4810791015625,0.19914550781249998
0.660888671875,0.4810791015625,0.19914550781249998
0.274169921875,0.3590087890625,0.19914550781249998
0.274169921875,0.4810791015625,0.1667724609375
0.274169921875,0.3590087890625,0.1667724609375
0.660888671875,0.4810791015625,0.1667724609375
0.660888671875,0.3590087890625,0.19914550781249998
0.660888671875,0.3590087890625,0.1667724609375
0.399169921875,0.1685791015625,0.2366455078125
0.535888671875,0.1685791015625,0.2366455078125
0.399169921875,0.2965087890625,0.2366455078125
0.399169921875,0.1685791015625,0.27927246093749997
0.399169921875,0.2965087890625,0.27927246093749997
0.535888671875,0.1685791015625,0.27927246093749997
0.535888671875,0.2965087890625,0.2366455078125
0.535888671875,0.2965087890625,0.27927246093749997
0.899169921875,0.4185791015625,0.0866455078125
0.035888671875,0.4185791015625,0.0866455078125
0.899169921875,0.0465087890625,0.0866455078125
0.899169921875,0.4185791015625,0.1292724609375
0.899169921875,0.0465087890625,0.1292724609375
0.035888671875,0.4185791015625,0.1292724609375
0.035888671875,0.0465087890625,0.0866455078125
0.035888671875,0.0465087890625,0.1292724609375
0.649169921875,0.0435791015625,0.1616455078125
0.785888671875,0.0435791015625,0.1616455078125
0.649169921875,0.1715087890625,0.1616455078125
0.649169921875,0.0435791015625,0.054272460937499996
0.649169921875,0.1715087890625,0.054272460937499996
0.785888671875,0.0435791015625,0.054272460937499996
0.785888671875,0.1715087890625,0.1616455078125
0.785888671875,0.1715087890625,0.054272460937499996
0.149169921875,0.2935791015625,0.011645507812499999
0.285888671875,0.2935791015625,0.011645507812499999
0.149169921875,0.4215087890625,0.011645507812499999
0.149169921875,0.2935791015625,0.20427246093749998
0.149169921875,0.4215087890625,0.20427246093749998
0.285888671875,0.2935791015625,0.20427246093749998
0.285888671875,0.4215087890625,0.011645507812499999
0.285888671875,0.4215087890625,0.20427246093749998
0.211669921875,0.1998291015625,0.1803955078125
0.098388671875,0.1998291015625,0.1803955078125
0.211669921875,0.2027587890625,0.1803955078125
0.211669921875,0.1998291015625,0.1855224609375
0.211669921875,0.2027587890625,0.1855224609375
0.098388671875,0.1998291015625,0.1855224609375
0.098388671875,0.2027587890625,0.1803955078125
0.098388671875,0.2027587890625,0.1855224609375
0.711669921875,0.4498291015625,0.0303955078125
0.598388671875,0.4498291015625,0.0303955078125
0.711669921875,0.4527587890625,0.0303955078125
0.711669921875,0.4498291015625,0.0355224609375
0.711669921875,0.4527587890625,0.0355224609375
0.598388671875,0.4498291015625,0.0355224609375
0.598388671875,0.4527587890625,0.0303955078125
0.598388671875,0.4527587890625,0.0355224609375
0.961669921875,0.0748291015625,0.2553955078125
0.348388671875,0.0748291015625,0.2553955078125
0.961669921875,0.3277587890625,0.2553955078125
0.961669921875,0.0748291015625,0.1105224609375
0.961669921875,0.3277587890625,0.1105224609375
0.348388671875,0.0748291015625,0.1105224609375
0.348388671875,0.3277587890625,0.2553955078125
0.348388671875,0.3277587890625,0.1105224609375
