random-mating,leakage,fertility-differential
0.5241617340864079,0.16991913295679642,0.08995147977407786
0.7731617340864065,0.16941913295679645,0.08065147977407774
0.9778382659135926,0.1689191329567964,0.07135147977407784
0.7288382659135917,0.16841913295679645,0.0620514797740779
0.479838265913593,0.1679191329567964,0.05275147977407797
0.23083826591359213,0.16741913295679645,0.04345147977407785
0.01816173408640631,0.1669191329567964,0.03415147977407777
0.2671617340864097,0.16641913295679645,0.024851479774077815
0.5161617340864083,0.1659191329567964,0.015551479774077892
0.7651617340864092,0.16541913295679642,0.006251479774077817
0.9858382659135947,0.16491913295679644,0.003048520225922191
0.7368382659135913,0.1644191329567964,0.012348520225922232
0.48783826591359264,0.16391913295679644,0.02164852022592214
0.23883826591359397,0.1634191329567964,0.030948520225922066
0.010161734086409524,0.16291913295679641,0.04024852022592217
0.2591617340864078,0.16241913295679644,0.04954852022592208
0.5081617340864064,0.16191913295679644,0.058848520225922185
0.7571617340864051,0.16141913295679644,0.06814852022592213
0.9938382659135923,0.1609191329567964,0.07744852022592222
0.7448382659135886,0.16041913295679644,0.08674852022592217
0.4958382659135899,0.15991913295679638,0.0960485202259221
0.24683826591359131,0.15941913295679644,0.10534852022592218
0.0021617340864085732,0.15891913295679638,0.11464852022592212
0.2511617340864105,0.15841913295679644,0.12394852022592223
0.5001617340864092,0.15791913295679644,0.13324852022592215
0.7491617340864078,0.15741913295679644,0.14254852022592224
0.9981617340864084,0.15691913295679644,0.15184852022592218
0.7528382659135904,0.1564191329567964,0.1611485202259223
0.5038382659135918,0.15591913295679644,0.17044852022592202
0.25483826591358866,0.15541913295679644,0.17974852022592214
0.005838265913593488,0.15491913295679643,0.18904852022592208
0.24316173408640862,0.15441913295679638,0.1983485202259222
0.4921617340864073,0.15391913295679643,0.2076485202259221
0.7411617340864105,0.15341913295679646,0.2169485202259222
0.9901617340864046,0.15291913295679638,0.22624852022592212
0.7608382659135923,0.15241913295679646,0.2355485202259222
0.5118382659135936,0.1519191329567964,0.24484852022592216
0.26283826591359044,0.15141913295679643,0.2541485202259221
0.013838265913591441,0.1509191329567964,0.263448520225922
0.23516173408640678,0.15041913295679643,0.2727485202259221
0.48416173408641,0.14991913295679637,0.28204852022592225
0.7331617340864086,0.14941913295679643,0.2913485202259222
0.9821617340864117,0.14891913295679646,0.2993514797740774
0.7688382659135942,0.14841913295679643,0.2900514797740778
0.519838265913591,0.14791913295679643,0.2807514797740777
0.2708382659135923,0.14741913295679643,0.2714514797740778
0.02183826591358934,0.14691913295679643,0.2621514797740778
0.2271617340864095,0.1464191329567964,0.2528514797740779
0.47616173408640816,0.14591913295679643,0.24355147977407782
0.7251617340864068,0.14541913295679637,0.2342514797740779
0.9741617340864099,0.1449191329567964,0.2249514797740778
0.7768382659135915,0.14441913295679645,0.21565147977407786
0.5278382659135927,0.14391913295679643,0.20635147977407778
0.2788382659135941,0.14341913295679642,0.1970514797740778
0.0298382659135909,0.1429191329567964,0.18775147977407775
0.2191617340864076,0.14241913295679645,0.17845147977407796
0.4681617340864108,0.1419191329567964,0.16915147977407788
0.7171617340864049,0.14141913295679642,0.15985147977407796
0.966161734086408,0.14091913295679637,0.15055147977407785
0.7848382659135933,0.14041913295679642,0.14125147977407793
0.5358382659135901,0.13991913295679645,0.1319514797740778
0.2868382659135914,0.13941913295679642,0.12265147977407771
0.037838265913592906,0.13891913295679648,0.11335147977407795
0.2111617340864103,0.13841913295679636,0.10405147977407768
0.460161734086409,0.13791913295679642,0.09475147977407809
0.7091617340864121,0.1374191329567964,0.08545147977407781
0.9581617340864064,0.13691913295679642,0.0761514797740779
0.7928382659135906,0.13641913295679636,0.06685147977407761
0.543838265913592,0.13591913295679642,0.05755147977407769
0.29483826591358875,0.13541913295679645,0.04825147977407777
0.045838265913594634,0.13491913295679642,0.03895147977407783
0.20316173408640847,0.13441913295679647,0.029651479774077904
0.45216173408640714,0.13391913295679642,0.020351479774077978
0.7011617340864102,0.13341913295679642,0.011051479774078004
0.950161734086409,0.13291913295679647,0.0017514797740780462
0.8008382659135924,0.13241913295679641,0.007548520225922211
0.5518382659135938,0.13191913295679647,0.016848520225922085
0.30283826591359064,0.13141913295679641,0.026148520225922345
0.053838265913591976,0.13091913295679644,0.035448520225922285
0.1951617340864067,0.1304191329567964,0.04474852022592219
0.4441617340864053,0.1299191329567964,0.05404852022592214
0.6931617340864085,0.1294191329567964,0.06334852022592206
0.9421617340864117,0.1289191329567964,0.07264852022592198
0.8088382659135898,0.12841913295679647,0.08194852022592193
0.5598382659135911,0.1279191329567964,0.0912485202259222
0.3108382659135924,0.1274191329567964,0.10054852022592213
0.06183826591358926,0.1269191329567964,0.1098485202259224
0.1871617340864093,0.12641913295679644,0.11914852022592232
0.43616173408640796,0.12591913295679638,0.12844852022592226
0.6851617340864067,0.1254191329567964,0.13774852022592218
0.9341617340864098,0.12491913295679644,0.1470485202259221
0.8168382659135915,0.12441913295679641,0.15634852022592205
0.5678382659135884,0.12391913295679646,0.16564852022592197
0.3188382659135943,0.12341913295679643,0.17494852022592225
0.0698382659136001,0.12291913295679646,0.18424852022592184
0.17916173408640296,0.12241913295679643,0.19354852022592212
0.4281617340864061,0.12191913295679643,0.2028485202259224
0.6771617340864093,0.12141913295679638,0.21214852022592232
0.9261617340864035,0.12091913295679643,0.22144852022592224
0.8248382659135934,0.1204191329567964,0.23074852022592215
0.5758382659135993,0.11991913295679643,0.24004852022592213
0.3268382659135961,0.11941913295679646,0.24934852022592202
0.07783826591360193,0.1189191329567964,0.25864852022592194
0.17116173408640106,0.11841913295679643,0.2679485202259219
0.4201617340864043,0.11791913295679643,0.2772485202259225
0.6691617340864074,0.11741913295679643,0.2865485202259224
0.9181617340864106,0.1169191329567964,0.2958485202259223
0.8328382659135952,0.11641913295679643,0.2948514797740778
0.5838382659135921,0.11591913295679637,0.28555147977407774
0.334838265913598,0.1154191329567964,0.2762514797740779
0.08583826591359484,0.11491913295679645,0.2669514797740779
0.16316173408639928,0.1144191329567964,0.257651479774078
0.41216173408640244,0.11391913295679645,0.24835147977407807
0.6611617340864056,0.11341913295679643,0.23905147977407745
0.9101617340864088,0.11291913295679643,0.22975147977407753
0.8408382659135971,0.11241913295679645,0.22045147977407828
0.5918382659135939,0.11191913295679654,0.21115147977407767
0.3428382659135908,0.11141913295679637,0.20185147977407772
0.09383826591359667,0.11091913295679642,0.19255147977407777
0.15516173408639738,0.11041913295679645,0.18325147977407788
0.4041617340864006,0.10991913295679648,0.17395147977407793
0.6531617340864038,0.1094191329567964,0.164651479774078
0.902161734086407,0.10891913295679642,0.1553514797740774
0.8488382659135989,0.10841913295679645,0.14605147977407815
0.5998382659135958,0.10791913295679645,0.1367514797740782
0.3508382659135926,0.10741913295679648,0.12745147977407761
0.10183826591358941,0.10691913295679636,0.11815147977407767
0.14716173408640465,0.10641913295679642,0.10885147977407773
0.39616173408639876,0.10591913295679645,0.09955147977407783
0.645161734086402,0.10541913295679647,0.0902514797740779
0.8941617340864051,0.10491913295679639,0.08095147977407795
0.8568382659135918,0.10441913295679642,0.07165147977407733
0.6078382659135977,0.10391913295679645,0.062351479774078095
0.35883826591359447,0.10341913295679644,0.053051479774078175
0.10983826591359136,0.1029191329567965,0.04375147977407755
0.1391617340864118,0.10241913295679639,0.03445147977407762
0.3881617340863969,0.10191913295679642,0.0251514797740777
0.6371617340864001,0.10141913295679644,0.01585147977407776
0.8861617340864033,0.10091913295679647,0.006551479774077884
0.8648382659135936,0.10041913295679636,0.0027485202259221572
0.6158382659135995,0.09991913295679639,0.012048520225921983
0.36683826591359625,0.09941913295679644,0.021348520225921958
0.11783826591359309,0.09891913295679647,0.03064852022592188
0.13116173408641008,0.0984191329567965,0.03994852022592249
0.38016173408640414,0.09791913295679638,0.04924852022592175
0.6291617340863982,0.09741913295679641,0.05854852022592236
0.8781617340864014,0.09691913295679641,0.06784852022592228
0.8728382659135954,0.0964191329567965,0.07714852022592218
0.6238382659135923,0.09591913295679633,0.08644852022592213
0.37483826591359815,0.09541913295679638,0.09574852022592208
0.12583826591359493,0.09491913295679644,0.10504852022592198
0.12316173408640824,0.09441913295679646,0.11434852022592192
0.3721617340864113,0.09391913295679649,0.12364852022592253
0.6211617340864054,0.09341913295679638,0.1329485202259218
0.8701617340863996,0.09291913295679641,0.14224852022592238
0.8808382659135974,0.09241913295679646,0.15154852022592233
0.6318382659135942,0.09191913295679649,0.16084852022592225
0.3828382659136,0.09141913295679638,0.17014852022592217
0.13383826591359677,0.09091913295679638,0.17944852022592211
0.1151617340864064,0.09041913295679643,0.18874852022592206
0.3641617340864095,0.08991913295679646,0.19804852022592195
0.6131617340864036,0.08941913295679649,0.2073485202259219
0.8621617340864067,0.08891913295679635,0.21664852022592185
0.8888382659135992,0.0884191329567964,0.22594852022592243
0.6398382659135959,0.08791913295679646,0.23524852022592238
0.3908382659136018,0.08741913295679649,0.2445485202259223
0.14183826591359866,0.08691913295679637,0.2538485202259222
0.10716173408640445,0.0864191329567964,0.26314852022592217
0.3561617340864076,0.08591913295679643,0.2724485202259221
0.6051617340864108,0.08541913295679643,0.281748520225922
0.854161734086405,0.08491913295679648,0.2910485202259219
0.896838265913592,0.08441913295679637,0.29965147977407686
0.6478382659135978,0.0839191329567964,0.29035147977407744
0.3988382659135946,0.08341913295679645,0.2810514797740776
0.1498382659136005,0.08291913295679648,0.27175147977407765
0.09916173408640266,0.08241913295679637,0.26245147977407773
0.3481617340864058,0.08191913295679637,0.25315147977407776
0.5971617340864089,0.08141913295679643,0.24385147977407784
0.8461617340864032,0.08091913295679645,0.23455147977407792
0.9048382659135937,0.08041913295679645,0.22525147977407797
0.6558382659135906,0.07991913295679637,0.21595147977407805
0.40683826591359645,0.0794191329567964,0.20665147977407747
0.15783826591360234,0.0789191329567964,0.1973514797740782
0.09116173408640083,0.07841913295679642,0.1880514797740776
0.34016173408640393,0.07791913295679637,0.17875147977407765
0.5891617340864072,0.07741913295679637,0.16945147977407773
0.8381617340864013,0.07691913295679642,0.16015147977407782
0.9128382659135956,0.07641913295679645,0.15085147977407787
0.6638382659135924,0.07591913295679645,0.14155147977407792
0.41483826591358924,0.07541913295679636,0.132251479774078
0.16583826591359507,0.07491913295679642,0.1229514797740774
0.08316173408639888,0.07441913295679639,0.11365147977407813
0.33216173408640215,0.07391913295679645,0.10435147977407754
0.5811617340864053,0.07341913295679633,0.09505147977407762
0.8301617340864085,0.07291913295679636,0.08575147977407768
0.9208382659135975,0.07241913295679639,0.07645147977407775
0.6718382659135943,0.07191913295679642,0.0671514797740778
0.4228382659135911,0.07141913295679647,0.057851479774077896
0.17383826591358792,0.07091913295679633,0.048551479774077956
0.07516173408639704,0.07041913295679636,0.03925147977407803
0.32416173408640025,0.06991913295679639,0.02995147977407812
0.5731617340864035,0.06941913295679647,0.020651479774077514
0.8221617340864066,0.06891913295679636,0.011351479774077522
0.9288382659135992,0.06841913295679636,0.0020514797740775136
0.6798382659135961,0.06791913295679641,0.007248520225922228
0.4308382659135929,0.06741913295679644,0.016548520225922254
0.18183826591358976,0.06691913295679644,0.025848520225922145
0.0671617340864043,0.06641913295679647,0.03514852022592208
0.31616173408639847,0.06591913295679636,0.044448520225921995
0.5651617340864016,0.06541913295679638,0.053748520225921935
0.8141617340864048,0.06491913295679644,0.06304852022592256
0.9368382659135921,0.06441913295679633,0.07234852022592249
0.687838265913598,0.06391913295679635,0.08164852022592241
0.43883826591359476,0.06341913295679638,0.09094852022592233
0.1898382659135916,0.06291913295679644,0.10024852022592227
0.05916173408641151,0.062419132956796464,0.1095485202259222
0.3081617340864057,0.06191913295679652,0.11884852022592213
0.5571617340863998,0.06141913295679635,0.12814852022592207
0.8061617340864029,0.06091913295679641,0.137448520225922
0.944838265913594,0.060419132956796434,0.1467485202259226
0.6958382659135998,0.05991913295679646,0.15604852022592186
0.44683826591359666,0.05941913295679635,0.16534852022592247
0.19783826591359344,0.058919132956796405,0.1746485202259224
0.05116173408640967,0.05841913295679643,0.1839485202259223
0.3001617340864038,0.05791913295679643,0.19324852022592226
0.549161734086407,0.05741913295679646,0.2025485202259222
0.7981617340864011,0.0569191329567964,0.2118485202259221
0.9528382659135959,0.05641913295679643,0.22114852022592205
0.7038382659136017,0.05591913295679643,0.230448520225922
0.4548382659135985,0.055419132956796485,0.23974852022592189
0.20583826591359522,0.054919132956796346,0.2490485202259225
0.04316173408640772,0.0544191329567964,0.2583485202259224
0.292161734086411,0.05391913295679643,0.26764852022592234
0.5411617340864051,0.05341913295679648,0.2769485202259223
0.7901617340864083,0.05291913295679651,0.2862485202259223
0.9608382659135977,0.0524191329567964,0.2955485202259221
0.7118382659135944,0.05191913295679643,0.295151479774078
0.46283826591360033,0.051419132956796426,0.28585147977407804
0.21383826591359711,0.05091913295679645,0.27655147977407807
0.035161734086405994,0.05041913295679637,0.2672514797740774
0.28416173408640916,0.0499191329567964,0.2579514797740775
0.5331617340864033,0.049419132956796424,0.2486514797740776
0.7821617340864064,0.04891913295679648,0.23935147977407764
0.9688382659135903,0.04841913295679645,0.2300514797740777
0.7198382659135962,0.04791913295679634,0.2207514797740778
0.47083826591360217,0.04741913295679642,0.21145147977407786
0.221838265913599,0.04691913295679642,0.2021514797740779
0.02716173408640421,0.04641913295679645,0.19285147977407802
0.2761617340864073,0.04591913295679634,0.18355147977407738
0.5251617340864014,0.04541913295679639,0.17425147977407812
0.7741617340864047,0.04491913295679639,0.1649514797740775
0.9768382659135921,0.04441913295679642,0.1556514797740776
0.727838265913589,0.04391913295679645,0.14635147977407767
0.47883826591359496,0.04341913295679639,0.13705147977407772
0.2298382659135918,0.04291913295679642,0.1277514797740778
0.019161734086420135,0.042419132956796446,0.11845147977407719
0.2681617340864055,0.04191913295679647,0.10915147977407794
0.5171617340864086,0.04141913295679636,0.09985147977407802
0.7661617340864117,0.04091913295679636,0.09055147977407808
0.9848382659135849,0.04041913295679639,0.08125147977407748
0.7358382659135819,0.039919132956796416,0.07195147977407754
0.4868382659135787,0.03941913295679647,0.06265147977407762
0.23783826591357554,0.03891913295679639,0.053351479774077705
0.011161734086427844,0.03841913295679639,0.04405147977407705
0.26016173408641263,0.03791913295679647,0.03475147977407779
0.5091617340864159,0.03741913295679644,0.025451479774077915
0.7581617340864191,0.03691913295679636,0.016151479774077975
0.9928382659135955,0.03641913295679636,0.006851479774077285
0.7438382659135928,0.03591913295679647,0.0024485202259225567
0.4948382659135896,0.03541913295679647,0.011748520225922482
0.24583826591358637,0.034919132956796495,0.021048520225922407
0.0031617340864169563,0.034419132956796356,0.030348520225922365
0.25216173408640175,0.03391913295679638,0.03964852022592229
0.501161734086405,0.033419132956796466,0.0489485202259222
0.7501617340864082,0.032919132956796465,0.05824852022592214
0.9991617340864072,0.032419132956796354,0.06754852022592206
0.7518382659135856,0.03191913295679635,0.07684852022592269
0.5028382659135824,0.03141913295679635,0.08614852022592259
0.2538382659135793,0.030919132956796408,0.09544852022592254
0.004838265913575168,0.03041913295679649,0.10474852022592247
0.24416173408642705,0.02991913295679638,0.1140485202259224
0.4931617340864122,0.02941913295679635,0.12334852022592233
0.7421617340864154,0.02891913295679646,0.13264852022592227
0.9911617340864189,0.02841913295679646,0.1419485202259222
0.7598382659135783,0.02791913295679635,0.1512485202259221
0.5108382659135933,0.027419132956796433,0.16054852022592273
0.26183826591359005,0.026919132956796432,0.16984852022592267
0.012838265913587221,0.026419132956796376,0.17914852022592262
0.23616173408641622,0.025919132956796487,0.1884485202259225
0.4851617340864013,0.025419132956796542,0.1977485202259218
0.7341617340864045,0.024919132956796375,0.2070485202259224
0.9831617340864076,0.024419132956796402,0.2163485202259223
0.7678382659135893,0.0239191329567964,0.22564852022592224
0.5188382659135861,0.023419132956796346,0.23494852022592216
0.26983826591358284,0.022919132956796345,0.2442485202259228
0.02083826591357979,0.022419132956796456,0.2535485202259227
0.22816173408642343,0.021919132956796372,0.26284852022592264
0.4771617340864266,0.0214191329567964,0.27214852022592256
0.7261617340864117,0.020919132956796538,0.28144852022592187
0.9751617340864146,0.0204191329567964,0.29074852022592246
0.7758382659135821,0.019919132956796398,0.2999514797740785
0.5268382659135789,0.01941913295679651,0.29065147977407774
0.2778382659135757,0.018919132956796314,0.28135147977407776
0.028838265913590677,0.01841913295679634,0.2720514797740771
0.22016173408641254,0.017919132956796424,0.26275147977407726
0.4691617340864157,0.01741913295679645,0.2534514797740773
0.7181617340864008,0.01691913295679648,0.24415147977407806
0.9671617340864038,0.016419132956796506,0.2348514797740781
0.783838265913593,0.015919132956796367,0.22555147977407752
0.5348382659135897,0.015419132956796505,0.21625147977407758
0.2858382659135866,0.014919132956796394,0.20695147977407766
0.036838265913583246,0.01441913295679631,0.1976514797740777
0.2121617340864197,0.01391913295679642,0.1883514797740771
0.4611617340864229,0.013419132956796448,0.1790514797740772
0.7101617340864079,0.012919132956796503,0.16975147977407792
0.959161734086411,0.012419132956796558,0.16045147977407798
0.7918382659135857,0.011919132956796585,0.15115147977407808
0.5428382659135825,0.011419132956796474,0.14185147977407747
0.29383826591357937,0.010919132956796473,0.13255147977407752
0.044838265913576314,0.010419132956796362,0.1232514797740776
0.20416173408642685,0.009919132956796445,0.11395147977407767
0.453161734086412,0.009419132956796389,0.10465147977407707
0.7021617340864152,0.008919132956796388,0.09535147977407712
0.9511617340864003,0.008419132956796554,0.08605147977407789
0.7998382659135966,0.00791913295679647,0.07675147977407794
0.5508382659135934,0.007419132956796498,0.06745147977407802
0.3018382659135902,0.006919132956796525,0.05815147977407741
0.052838265913587035,0.006419132956796247,0.04885147977407747
0.19616173408641602,0.005919132956796497,0.039551479774077546
0.44516173408641924,0.005419132956796413,0.030251479774077605
0.6941617340864223,0.004919132956796524,0.02095147977407703
0.9431617340864074,0.004419132956796273,0.011651479774077721
0.8078382659135894,0.003919132956796717,0.00235147977407803
0.5588382659135862,0.0034191329567967166,0.006948520225922078
0.30983826591358304,0.002919132956796744,0.016248520225922037
0.06083826591357999,0.0024191329567968822,0.025548520225922626
0.18816173408642328,0.0019191329567958548,0.03484852022592255
0.43716173408642645,0.0014191329567970756,0.04414852022592248
0.6861617340864296,0.0009191329567957707,0.05344852022592243
0.9351617340864147,0.00041913295679638085,0.06274852022592302
0.8158382659136003,8.086704320248161e-05,0.07204852022592229
0.5668382659135971,0.0005808670432052021,0.08134852022592222
0.317838265913594,0.0010808670432042866,0.09064852022592214
0.06883826591359071,0.001580867043203149,0.09994852022592207
0.1801617340864124,0.0020808670432037324,0.10924852022592269
0.42916173408641556,0.0025808670432037883,0.1185485202259226
0.6781617340864187,0.0030808670432039,0.12784852022592252
0.9271617340864219,0.0035808670432037892,0.13714852022592247
0.8238382659135931,0.00408086704320354,0.1464485202259224
0.5748382659135899,0.004580867043203596,0.1557485202259223
0.3258382659135868,0.005080867043203652,0.16504852022592226
0.07683826591358356,0.005580867043203319,0.1743485202259222
0.1721617340864196,0.006080867043203431,0.18364852022592212
0.4211617340864227,0.006580867043203431,0.1929485202259227
0.6701617340864259,0.0070808670432034315,0.20224852022592266
0.9191617340864291,0.00758086704320346,0.2115485202259226
0.8318382659135859,0.008080867043203654,0.22084852022592186
0.5828382659136008,0.008580867043203655,0.23014852022592244
0.33383826591359766,0.009080867043203461,0.2394485202259224
0.0848382659135945,0.0095808670432036,0.24874852022592234
0.1641617340864086,0.010080867043203628,0.25804852022592223
0.4131617340864119,0.010580867043203573,0.2673485202259222
0.662161734086415,0.011080867043203713,0.27664852022592273
0.9111617340864182,0.011580867043203463,0.28594852022592265
0.8398382659135787,0.01208086704320352,0.29524852022592274
0.5908382659135936,0.012580867043203436,0.29545147977407815
0.34183826591359046,0.013080867043203742,0.2861514797740775
0.09283826591358724,0.013580867043203548,0.27685147977407754
0.15616173408641587,0.014080867043203549,0.2675514797740776
0.40516173408641903,0.014580867043203494,0.2582514797740777
0.6541617340864222,0.015080867043203577,0.24895147977407778
0.9031617340864253,0.015580867043203578,0.2396514797740772
0.8478382659135715,0.016080867043203495,0.23035147977407724
0.5988382659135864,0.016580867043203468,0.22105147977407796
0.34983826591358325,0.01708086704320358,0.21175147977407807
0.10083826591359818,0.017580867043203635,0.20245147977407746
0.14816173408640504,0.018080867043203552,0.1931514797740775
0.39716173408640815,0.018580867043203525,0.18385147977407756
0.6461617340864113,0.01908086704320361,0.17455147977407767
0.8951617340864146,0.019580867043203443,0.16525147977407773
0.8558382659135824,0.020080867043203582,0.1559514797740771
0.6068382659135791,0.020580867043203582,0.1466514797740772
0.35783826591359413,0.02108086704320347,0.13735147977407794
0.10883826591359091,0.021580867043203472,0.128051479774078
0.1401617340864122,0.022080867043203667,0.11875147977407739
0.38916173408641536,0.022580867043203612,0.10945147977407747
0.6381617340864185,0.0230808670432035,0.10015147977407753
0.8871617340864217,0.02358086704320353,0.0908514797740776
0.8638382659135753,0.024080867043203502,0.08155147977407769
0.614838265913572,0.024580867043203586,0.07225147977407707
0.3658382659135869,0.02508086704320356,0.06295147977407779
0.1168382659135837,0.025580867043203587,0.05365147977407787
0.1321617340864194,0.02608086704320353,0.04435147977407795
0.38116173408640447,0.026580867043203643,0.03505147977407734
0.6301617340864076,0.027080867043203588,0.0257514797740774
0.8791617340864109,0.027580867043203533,0.016451479774077477
0.8718382659135862,0.02808086704320356,0.007151479774077518
0.6228382659135829,0.028580867043203534,0.0021485202259222736
0.3738382659135978,0.02908086704320345,0.011448520225922331
0.12483826591359459,0.029580867043203507,0.02074852022592222
0.12416173408640857,0.030080867043203507,0.030048520225922148
0.3731617340864117,0.030580867043203536,0.03934852022592209
0.6221617340864148,0.031080867043203647,0.0486485202259227
0.8711617340864181,0.03158086704320359,0.05794852022592262
0.8798382659135788,0.03208086704320354,0.06724852022592256
0.6308382659135757,0.032580867043203565,0.07654852022592247
0.3818382659135725,0.03308086704320351,0.08584852022592242
0.13283826591358738,0.03358086704320351,0.09514852022592234
0.11616173408641572,0.03408086704320362,0.10444852022592228
0.3651617340864189,0.03458086704320357,0.1137485202259222
0.614161734086422,0.03508086704320357,0.12304852022592214
0.8631617340864072,0.03558086704320368,0.13234852022592275
0.8878382659135897,0.03608086704320357,0.14164852022592267
0.6388382659135865,0.03658086704320357,0.15094852022592262
0.3898382659135834,0.03708086704320354,0.16024852022592254
0.14083826591359833,0.037580867043203514,0.1695485202259218
0.10816173408640484,0.03808086704320349,0.1788485202259224
0.357161734086408,0.0385808670432036,0.18814852022592232
0.6061617340864112,0.03908086704320357,0.19744852022592227
0.8551617340864144,0.039580867043203544,0.2067485202259222
0.8958382659135826,0.04008086704320368,0.21604852022592277
0.6468382659135794,0.0405808670432036,0.22534852022592275
0.3978382659135762,0.041080867043203545,0.23464852022592264
0.14883826591357296,0.041580867043203545,0.2439485202259226
0.10016173408641199,0.04208086704320352,0.2532485202259218
0.34916173408641515,0.04258086704320349,0.26254852022592245
0.5981617340864184,0.043080867043203575,0.27184852022592243
0.8471617340864216,0.04358086704320352,0.28114852022592235
0.9038382659135753,0.044080867043203575,0.29044852022592227
0.6548382659135903,0.04458086704320369,0.29974852022592213
0.40583826591358707,0.045080867043203576,0.2909514797740772
0.1568382659135839,0.04558086704320358,0.28165147977407723
0.0921617340864011,0.04608086704320358,0.27235147977407803
0.34116173408640427,0.046580867043203494,0.2630514797740781
0.5901617340864075,0.04708086704320352,0.25375147977407747
0.8391617340864106,0.047580867043203606,0.24445147977407755
0.9118382659135862,0.04808086704320358,0.23515147977407763
0.6628382659135831,0.048580867043203524,0.2258514797740777
0.41383826591357986,0.049080867043203635,0.2165514797740771
0.16483826591357675,0.049580867043203664,0.20725147977407715
0.08416173408640837,0.05008086704320358,0.19795147977407793
0.33316173408641153,0.05058086704320355,0.188651479774078
0.5821617340864147,0.051080867043203526,0.17935147977407806
0.8311617340864179,0.05158086704320344,0.17005147977407745
0.9198382659135791,0.05208086704320361,0.16075147977407753
0.6708382659135759,0.05258086704320353,0.15145147977407758
0.42183826591357265,0.05308086704320353,0.14215147977407766
0.17283826591358759,0.05358086704320364,0.13285147977407705
0.07616173408641558,0.05408086704320361,0.12355147977407711
0.3251617340864006,0.05458086704320361,0.11425147977407787
